Year,ST,STATE,OCC_CODE,OCC_TITLE,TOT_EMP,LOC_Q,H_MEAN,A_MEAN
2011,TX,Texas,15-1131,Computer Programmers,"24,630",0.96,38.02,"79,090"
2011,TX,Texas,15-1132,"Software Developers, Applications","38,040",0.88,44.09,"91,710"
2011,TX,Texas,15-1133,"Software Developers, Systems Software","34,820",1.12,47.42,"98,630"
2011,TX,Texas,15-1141,Database Administrators,"9,570",1.10,36.59,"76,100"
2011,TX,Texas,15-1142,Network and Computer Systems Administrators,"27,360",1.00,34.35,"71,450"
2011,TX,Texas,15-1151,Computer User Support Specialists,"54,370",1.07,25.85,"53,770"
2011,TX,Texas,15-1122,Information Security Analysts,"21,030",0.96,40.16,"83,530"
2011,TX,Texas,15-1199,"Computer Occupations, All Other","9,220",0.65,38.69,"80,480"
2011,UT,Utah,15-1121,Computer Systems Analysts,"3,180",0.72,34.80,"72,390"
2011,UT,Utah,15-1131,Computer Programmers,"5,050",1.74,36.61,"76,150"
2011,UT,Utah,15-1132,"Software Developers, Applications","4,580",0.93,39.01,"81,130"
2011,UT,Utah,15-1133,"Software Developers, Systems Software","3,340",0.95,40.95,"85,170"
2011,UT,Utah,15-1141,Database Administrators,900,0.91,37.75,"78,520"
2011,UT,Utah,15-1142,Network and Computer Systems Administrators,"2,430",0.78,33.72,"70,140"
2011,UT,Utah,15-1151,Computer User Support Specialists,"7,860",1.37,22.24,"46,260"
2011,UT,Utah,15-1122,Information Security Analysts,"2,040",0.82,33.75,"70,200"
2011,UT,Utah,15-1199,"Computer Occupations, All Other","1,820",1.13,34.13,"71,000"
2011,VT,Vermont,15-1111,Computer and Information Research Scientists,**,**,59.43,"123,620"
2011,VT,Vermont,15-1121,Computer Systems Analysts,410,0.37,37.02,"77,000"
2011,VT,Vermont,15-1132,"Software Developers, Applications",870,0.71,38.72,"80,530"
2011,VT,Vermont,15-1133,"Software Developers, Systems Software",680,0.77,43.51,"90,490"
2011,VT,Vermont,15-1141,Database Administrators,250,1.01,30.63,"63,700"
2011,VT,Vermont,15-1142,Network and Computer Systems Administrators,"1,240",1.60,31.79,"66,130"
2011,VT,Vermont,15-1151,Computer User Support Specialists,"2,030",1.42,23.19,"48,230"
2011,VT,Vermont,15-1122,Information Security Analysts,530,0.85,30.42,"63,270"
2011,VT,Vermont,15-1199,"Computer Occupations, All Other",**,**,36.88,"76,710"
2011,VA,Virginia,15-1111,Computer and Information Research Scientists,"2,600",3.74,52.58,"109,360"
2011,VA,Virginia,15-1121,Computer Systems Analysts,"30,290",2.24,46.19,"96,080"
2011,VA,Virginia,15-1131,Computer Programmers,"9,110",1.03,36.93,"76,810"
2011,VA,Virginia,15-1132,"Software Developers, Applications","31,290",2.09,47.98,"99,800"
2011,VA,Virginia,15-1133,"Software Developers, Systems Software","30,700",2.86,53.60,"111,480"
2011,VA,Virginia,15-1141,Database Administrators,"5,800",1.93,41.71,"86,750"
2011,VA,Virginia,15-1142,Network and Computer Systems Administrators,"20,030",2.12,41.04,"85,370"
2011,VA,Virginia,15-1151,Computer User Support Specialists,"24,190",1.38,26.69,"55,520"
2011,VA,Virginia,15-1122,Information Security Analysts,"20,530",2.72,44.78,"93,130"
2011,VA,Virginia,15-1199,"Computer Occupations, All Other","9,330",1.90,45.75,"95,170"
2011,WA,Washington,15-1111,Computer and Information Research Scientists,910,1.71,51.11,"106,300"
2011,WA,Washington,15-1121,Computer Systems Analysts,"12,520",1.21,42.50,"88,400"
2011,WA,Washington,15-1131,Computer Programmers,"10,610",1.56,44.20,"91,940"
2011,WA,Washington,15-1132,"Software Developers, Applications","33,970",2.97,46.73,"97,190"
2011,WA,Washington,15-1133,"Software Developers, Systems Software","14,820",1.81,49.25,"102,440"
2011,WA,Washington,15-1141,Database Administrators,"2,540",1.10,40.57,"84,380"
2011,WA,Washington,15-1142,Network and Computer Systems Administrators,"9,430",1.30,35.22,"73,260"
2011,WA,Washington,15-1151,Computer User Support Specialists,"16,170",1.21,26.68,"55,490"
2011,WA,Washington,15-1122,Information Security Analysts,"9,530",1.65,40.36,"83,950"
2011,WA,Washington,15-1199,"Computer Occupations, All Other","6,090",1.62,39.31,"81,770"
2011,WV,West Virginia,15-1111,Computer and Information Research Scientists,**,**,42.86,"89,140"
2011,WV,West Virginia,15-1121,Computer Systems Analysts,850,0.32,28.48,"59,230"
2011,WV,West Virginia,15-1131,Computer Programmers,"1,350",0.78,26.42,"54,960"
2011,WV,West Virginia,15-1132,"Software Developers, Applications",630,0.21,39.18,"81,500"
2011,WV,West Virginia,15-1133,"Software Developers, Systems Software",710,0.33,33.60,"69,890"
2011,WV,West Virginia,15-1141,Database Administrators,330,0.56,25.43,"52,900"
2011,WV,West Virginia,15-1142,Network and Computer Systems Administrators,830,0.45,29.53,"61,430"
2011,WV,West Virginia,15-1151,Computer User Support Specialists,"2,320",0.67,20.13,"41,870"
2011,WV,West Virginia,15-1122,Information Security Analysts,570,0.38,32.46,"67,520"
2011,WV,West Virginia,15-1199,"Computer Occupations, All Other","1,480",1.53,38.90,"80,900"
2011,WI,Wisconsin,15-1111,Computer and Information Research Scientists,80,0.16,46.48,"96,670"
2011,WI,Wisconsin,15-1121,Computer Systems Analysts,"10,020",1.00,35.07,"72,940"
2011,WI,Wisconsin,15-1131,Computer Programmers,"6,530",0.99,33.11,"68,870"
2011,WI,Wisconsin,15-1132,"Software Developers, Applications","9,380",0.84,37.08,"77,130"
2011,WI,Wisconsin,15-1133,"Software Developers, Systems Software","2,480",0.31,42.00,"87,370"
2011,WI,Wisconsin,15-1141,Database Administrators,"2,080",0.93,33.87,"70,460"
2011,WI,Wisconsin,15-1142,Network and Computer Systems Administrators,"6,930",0.98,31.07,"64,620"
2011,WI,Wisconsin,15-1151,Computer User Support Specialists,"12,810",0.98,23.50,"48,880"
2011,WI,Wisconsin,15-1122,Information Security Analysts,"5,300",0.94,32.34,"67,270"
2011,WI,Wisconsin,15-1199,"Computer Occupations, All Other","1,170",0.32,30.81,"64,080"
2011,WY,Wyoming,15-1121,Computer Systems Analysts,320,0.31,31.47,"65,450"
2011,WY,Wyoming,15-1131,Computer Programmers,120,0.18,24.82,"51,620"
2011,WY,Wyoming,15-1132,"Software Developers, Applications",150,0.13,31.12,"64,720"
2011,WY,Wyoming,15-1133,"Software Developers, Systems Software",50,0.06,31.46,"65,450"
2011,WY,Wyoming,15-1141,Database Administrators,80,0.34,32.60,"67,800"
2011,WY,Wyoming,15-1142,Network and Computer Systems Administrators,440,0.61,28.63,"59,560"
2011,WY,Wyoming,15-1151,Computer User Support Specialists,770,0.57,22.37,"46,520"
2011,WY,Wyoming,15-1122,Information Security Analysts,160,0.27,29.78,"61,940"
2011,WY,Wyoming,15-1199,"Computer Occupations, All Other",160,0.42,33.56,"69,810"

2010,AL,Alabama,15-1111,Computer and Information Research Scientists,560,1.572,49.38,"102,710"
2010,AL,Alabama,15-1121,Computer Systems Analysts,"5,920",0.839,36.33,"75,560"
2010,AL,Alabama,15-1131,Computer Programmers,"4,790",1.010,34.73,"72,230"
2010,AL,Alabama,15-1132,"Software Developers, Applications","3,480",0.490,41.35,"86,010"
2010,AL,Alabama,15-1133,"Software Developers, Systems Software","4,110",0.762,42.31,"88,000"
2010,AL,Alabama,15-1141,Database Administrators,"1,090",0.736,30.95,"64,380"
2010,AL,Alabama,15-1142,Network and Computer Systems Administrators,"4,330",0.914,31.27,"65,040"
2010,AL,Alabama,15-1151,Computer User Support Specialists,"6,680",0.811,21.24,"44,170"
2010,AL,Alabama,15-1122,Information Security Analysts,"1,570",0.455,30.90,"64,280"
2010,AL,Alabama,15-1199,"Computer Occupations, All Other","1,920",0.736,38.61,"80,300"
2010,AK,Alaska,15-1121,Computer Systems Analysts,410,0.340,36.46,"75,830"
2010,AK,Alaska,15-1131,Computer Programmers,430,0.531,36.27,"75,450"
2010,AK,Alaska,15-1132,"Software Developers, Applications",720,0.596,35.92,"74,720"
2010,AK,Alaska,15-1133,"Software Developers, Systems Software",250,0.275,37.97,"78,980"
2010,AK,Alaska,15-1141,Database Administrators,210,0.843,37.63,"78,270"
2010,AK,Alaska,15-1142,Network and Computer Systems Administrators,960,1.188,34.00,"70,710"
2010,AK,Alaska,15-1151,Computer User Support Specialists,"1,060",0.758,24.19,"50,320"
2010,AK,Alaska,15-1122,Information Security Analysts,260,0.438,33.13,"68,900"
2010,AK,Alaska,15-1199,"Computer Occupations, All Other",470,1.048,34.37,"71,490"
2010,AZ,Arizona,15-1111,Computer and Information Research Scientists,280,0.597,49.13,"102,190"
2010,AZ,Arizona,15-1121,Computer Systems Analysts,"8,890",0.963,42.21,"87,790"
2010,AZ,Arizona,15-1131,Computer Programmers,"6,710",1.080,35.78,"74,420"
2010,AZ,Arizona,15-1132,"Software Developers, Applications","6,580",0.708,43.18,"89,820"
2010,AZ,Arizona,15-1133,"Software Developers, Systems Software","8,660",1.227,45.81,"95,280"
2010,AZ,Arizona,15-1141,Database Administrators,"2,760",1.424,32.81,"68,230"
2010,AZ,Arizona,15-1142,Network and Computer Systems Administrators,"6,570",1.059,32.87,"68,360"
2010,AZ,Arizona,15-1151,Computer User Support Specialists,"12,280",1.139,23.19,"48,240"
2010,AZ,Arizona,15-1122,Information Security Analysts,"4,020",0.887,33.91,"70,530"
2010,AZ,Arizona,15-1199,"Computer Occupations, All Other","1,740",0.511,35.31,"73,430"
2010,AR,Arkansas,15-1111,Computer and Information Research Scientists,60,0.260,*,*
2010,AR,Arkansas,15-1121,Computer Systems Analysts,"2,310",0.522,30.32,"63,070"
2010,AR,Arkansas,15-1131,Computer Programmers,"3,680",1.234,29.87,"62,120"
2010,AR,Arkansas,15-1132,"Software Developers, Applications","1,360",0.305,32.52,"67,650"
2010,AR,Arkansas,15-1133,"Software Developers, Systems Software","1,060",0.313,35.99,"74,850"
2010,AR,Arkansas,15-1141,Database Administrators,900,0.968,30.00,"62,400"
2010,AR,Arkansas,15-1142,Network and Computer Systems Administrators,"2,510",0.841,29.39,"61,140"
2010,AR,Arkansas,15-1151,Computer User Support Specialists,"3,780",0.730,18.85,"39,210"
2010,AR,Arkansas,15-1122,Information Security Analysts,"2,100",0.965,33.07,"68,780"
2010,AR,Arkansas,15-1199,"Computer Occupations, All Other",660,0.403,24.00,"49,930"
2010,CA,California,15-1111,Computer and Information Research Scientists,"4,440",1.618,59.55,"123,860"
2010,CA,California,15-1121,Computer Systems Analysts,"55,060",1.008,40.76,"84,790"
2010,CA,California,15-1131,Computer Programmers,"34,840",0.948,40.61,"84,470"
2010,CA,California,15-1132,"Software Developers, Applications","78,150",1.421,49.17,"102,280"
2010,CA,California,15-1133,"Software Developers, Systems Software","69,040",1.654,52.83,"109,890"
2010,CA,California,15-1141,Database Administrators,"12,380",1.079,40.43,"84,090"
2010,CA,California,15-1142,Network and Computer Systems Administrators,"37,160",1.012,38.60,"80,300"
2010,CA,California,15-1151,Computer User Support Specialists,"63,930",1.002,26.88,"55,910"
2010,CA,California,15-1122,Information Security Analysts,"29,660",1.106,42.72,"88,860"
2010,CA,California,15-1199,"Computer Occupations, All Other","24,150",1.197,40.18,"83,560"
2010,CO,Colorado,15-1111,Computer and Information Research Scientists,360,0.847,48.83,"101,560"
2010,CO,Colorado,15-1121,Computer Systems Analysts,"9,150",1.086,40.68,"84,610"
2010,CO,Colorado,15-1131,Computer Programmers,"4,030",0.711,37.69,"78,390"
2010,CO,Colorado,15-1132,"Software Developers, Applications","19,960",2.355,43.74,"90,970"
2010,CO,Colorado,15-1133,"Software Developers, Systems Software","13,810",2.147,46.84,"97,430"
2010,CO,Colorado,15-1141,Database Administrators,"2,430",1.373,35.30,"73,420"
2010,CO,Colorado,15-1142,Network and Computer Systems Administrators,"9,320",1.648,37.37,"77,740"
2010,CO,Colorado,15-1151,Computer User Support Specialists,"14,730",1.498,26.92,"55,990"
2010,CO,Colorado,15-1122,Information Security Analysts,"4,350",1.053,39.85,"82,880"
2010,CO,Colorado,15-1199,"Computer Occupations, All Other","6,360",2.046,38.31,"79,690"
2010,CT,Connecticut,15-1111,Computer and Information Research Scientists,240,0.756,46.63,"96,980"
2010,CT,Connecticut,15-1121,Computer Systems Analysts,"7,860",1.260,41.75,"86,840"
2010,CT,Connecticut,15-1131,Computer Programmers,"4,370",1.040,36.75,"76,430"
2010,CT,Connecticut,15-1132,"Software Developers, Applications","6,560",1.044,43.15,"89,750"
2010,CT,Connecticut,15-1133,"Software Developers, Systems Software","3,590",0.752,47.10,"97,960"
2010,CT,Connecticut,15-1141,Database Administrators,"1,380",1.051,36.90,"76,760"
2010,CT,Connecticut,15-1142,Network and Computer Systems Administrators,"3,740",0.893,36.20,"75,300"
2010,CT,Connecticut,15-1151,Computer User Support Specialists,"8,290",1.137,28.94,"60,200"
2010,CT,Connecticut,15-1122,Information Security Analysts,"3,140",1.026,36.80,"76,540"
2010,CT,Connecticut,15-1199,"Computer Occupations, All Other","1,350",0.587,37.43,"77,840"
2010,DE,Delaware,15-1111,Computer and Information Research Scientists,80,0.980,41.21,"85,720"
2010,DE,Delaware,15-1121,Computer Systems Analysts,"2,850",1.837,38.48,"80,040"
2010,DE,Delaware,15-1131,Computer Programmers,"1,180",1.133,37.91,"78,860"
2010,DE,Delaware,15-1132,"Software Developers, Applications","1,840",1.175,40.69,"84,640"
2010,DE,Delaware,15-1133,"Software Developers, Systems Software","1,240",1.045,47.17,"98,110"
2010,DE,Delaware,15-1141,Database Administrators,550,1.690,39.43,"82,020"
2010,DE,Delaware,15-1142,Network and Computer Systems Administrators,850,0.816,33.00,"68,650"
2010,DE,Delaware,15-1151,Computer User Support Specialists,"2,020",1.113,24.67,"51,310"
2010,DE,Delaware,15-1122,Information Security Analysts,900,1.179,39.66,"82,500"
2010,DE,Delaware,15-1199,"Computer Occupations, All Other",170,0.288,33.61,"69,910"
2010,DC,District of Columbia,15-1111,Computer and Information Research Scientists,280,2.231,57.03,"118,610"
2010,DC,District of Columbia,15-1121,Computer Systems Analysts,"3,150",1.264,40.86,"85,000"
2010,DC,District of Columbia,15-1131,Computer Programmers,"2,490",1.481,38.62,"80,330"
2010,DC,District of Columbia,15-1132,"Software Developers, Applications","2,530",1.006,44.44,"92,430"
2010,DC,District of Columbia,15-1133,"Software Developers, Systems Software","1,470",0.773,44.44,"92,440"
2010,DC,District of Columbia,15-1141,Database Administrators,"1,400",2.674,38.20,"79,450"
2010,DC,District of Columbia,15-1142,Network and Computer Systems Administrators,"3,930",2.344,39.18,"81,500"
2010,DC,District of Columbia,15-1151,Computer User Support Specialists,"4,350",1.494,28.29,"58,850"
2010,DC,District of Columbia,15-1122,Information Security Analysts,"2,640",2.158,39.87,"82,920"
2010,DC,District of Columbia,15-1199,"Computer Occupations, All Other","8,140",8.840,50.70,"105,460"
2010,FL,Florida,15-1111,Computer and Information Research Scientists,730,0.521,42.52,"88,430"
2010,FL,Florida,15-1121,Computer Systems Analysts,"21,510",0.776,36.48,"75,870"
2010,FL,Florida,15-1131,Computer Programmers,"18,070",0.969,31.30,"65,110"
2010,FL,Florida,15-1132,"Software Developers, Applications","20,340",0.729,38.46,"79,990"
2010,FL,Florida,15-1133,"Software Developers, Systems Software","13,480",0.637,42.31,"88,000"
2010,FL,Florida,15-1141,Database Administrators,"4,870",0.838,34.33,"71,410"
2010,FL,Florida,15-1142,Network and Computer Systems Administrators,"13,610",0.731,34.64,"72,050"
2010,FL,Florida,15-1151,Computer User Support Specialists,"31,320",0.967,20.79,"43,250"
2010,FL,Florida,15-1122,Information Security Analysts,"17,060",1.254,33.33,"69,330"
2010,FL,Florida,15-1199,"Computer Occupations, All Other","4,720",0.462,31.15,"64,780"
2010,GA,Georgia,15-1111,Computer and Information Research Scientists,670,0.914,44.71,"92,990"
2010,GA,Georgia,15-1121,Computer Systems Analysts,"21,860",1.496,39.05,"81,230"
2010,GA,Georgia,15-1131,Computer Programmers,"8,620",0.877,35.15,"73,100"
2010,GA,Georgia,15-1132,"Software Developers, Applications","10,820",0.735,43.19,"89,840"
2010,GA,Georgia,15-1133,"Software Developers, Systems Software","9,230",0.826,46.14,"95,970"
2010,GA,Georgia,15-1141,Database Administrators,"3,340",1.089,37.51,"78,030"
2010,GA,Georgia,15-1142,Network and Computer Systems Administrators,"9,550",0.973,34.92,"72,630"
2010,GA,Georgia,15-1151,Computer User Support Specialists,"19,900",1.166,22.48,"46,770"
2010,GA,Georgia,15-1122,Information Security Analysts,"6,490",0.906,37.74,"78,510"
2010,GA,Georgia,15-1199,"Computer Occupations, All Other","3,570",0.661,37.76,"78,550"
2010,HI,Hawaii,15-1111,Computer and Information Research Scientists,80,0.674,49.40,"102,750"
2010,HI,Hawaii,15-1121,Computer Systems Analysts,"1,000",0.448,32.29,"67,170"
2010,HI,Hawaii,15-1131,Computer Programmers,700,0.467,33.28,"69,210"
2010,HI,Hawaii,15-1132,"Software Developers, Applications",760,0.340,37.58,"78,160"
2010,HI,Hawaii,15-1133,"Software Developers, Systems Software",390,0.227,42.70,"88,820"
2010,HI,Hawaii,15-1141,Database Administrators,230,0.497,33.50,"69,680"
2010,HI,Hawaii,15-1142,Network and Computer Systems Administrators,"1,200",0.799,31.73,"66,000"
2010,HI,Hawaii,15-1151,Computer User Support Specialists,"1,520",0.584,22.62,"47,060"
2010,HI,Hawaii,15-1122,Information Security Analysts,"1,050",0.961,34.40,"71,560"
2010,HI,Hawaii,15-1199,"Computer Occupations, All Other","1,140",1.381,36.61,"76,140"
2010,ID,Idaho,15-1111,Computer and Information Research Scientists,90,0.786,46.43,"96,570"
2010,ID,Idaho,15-1121,Computer Systems Analysts,830,0.359,32.60,"67,810"
2010,ID,Idaho,15-1131,Computer Programmers,"2,410",1.541,25.49,"53,020"
2010,ID,Idaho,15-1132,"Software Developers, Applications","1,470",0.628,33.85,"70,410"
2010,ID,Idaho,15-1133,"Software Developers, Systems Software",**,**,36.01,"74,900"
2010,ID,Idaho,15-1141,Database Administrators,240,0.484,33.26,"69,190"
2010,ID,Idaho,15-1142,Network and Computer Systems Administrators,"1,080",0.695,28.73,"59,760"
2010,ID,Idaho,15-1151,Computer User Support Specialists,"3,190",1.176,18.91,"39,330"
2010,ID,Idaho,15-1122,Information Security Analysts,900,0.791,29.16,"60,660"
2010,ID,Idaho,15-1199,"Computer Occupations, All Other",790,0.918,29.78,"61,940"
2010,IL,Illinois,15-1111,Computer and Information Research Scientists,790,0.725,45.88,"95,440"
2010,IL,Illinois,15-1121,Computer Systems Analysts,"17,890",0.830,36.37,"75,650"
2010,IL,Illinois,15-1131,Computer Programmers,"20,670",1.424,35.68,"74,220"
2010,IL,Illinois,15-1132,"Software Developers, Applications","14,760",0.679,42.62,"88,650"
2010,IL,Illinois,15-1133,"Software Developers, Systems Software","14,760",0.895,45.25,"94,110"
2010,IL,Illinois,15-1141,Database Administrators,"4,330",0.957,37.34,"77,670"
2010,IL,Illinois,15-1142,Network and Computer Systems Administrators,"13,070",0.902,35.74,"74,340"
2010,IL,Illinois,15-1151,Computer User Support Specialists,"21,040",0.835,24.85,"51,690"
2010,IL,Illinois,15-1122,Information Security Analysts,"6,340",0.600,36.72,"76,380"
2010,IL,Illinois,15-1199,"Computer Occupations, All Other","10,650",1.337,34.86,"72,510"
2010,IN,Indiana,15-1111,Computer and Information Research Scientists,**,**,46.18,"96,060"
2010,IN,Indiana,15-1121,Computer Systems Analysts,"7,770",0.731,34.18,"71,090"
2010,IN,Indiana,15-1131,Computer Programmers,"4,890",0.683,32.78,"68,190"
2010,IN,Indiana,15-1132,"Software Developers, Applications","5,870",0.549,33.89,"70,500"
